customer_tweet_id,customer_text,reply_text,created_at
2840118,Non rien reçu,"Je vais vérifier cela. Pour cela, je vous invite à remplir le formulaire suivant depuis un PC : https://t.co/HtUowg2UGX ^MD",Mon Nov 27 16:41:33 +0000 2017
1496606,On en parle du service client ? #nonrespect des délais de #livraison https://t.co/YOs8YtReXC,"Bonjour, Je suis désolée d'apprendre cela. Quelle est la nouvelle date de livraison indiquée? ^MD",Fri Nov 03 12:26:26 +0000 2017
920649,i have the link - i did all the steps but my code has not come to the phone.,Sorry for the trouble. We'd like to help. Kindly get in touch with our support team here: https://t.co/rS49hgaADF ^AK,Sat Oct 21 05:24:33 +0000 2017
1296813,Amazon didn't send it to me. Found via Wirecutter: https://t.co/ywtUZ2ntN7,"Thanks for confirming! Since this code was found through Wirecutter, I'd recommend reaching out to them for more info! ^SD",Thu Oct 26 22:24:02 +0000 2017
2818503,"your adding great movies regularly, that's fantastic please do add Kannada movies also..keep up the good work ...","Thank you for the appreciation, Madhukar. Regional content is an integral part of our content in India. Please stay tuned as we expand our content selection. ^SY",Mon Nov 27 05:08:26 +0000 2017
1604510,"even after having Amazon pay balance in my account i am not able to pay through it,help me out","That's odd, what is the error you are getting while using the pay balance? ^MJ",Sun Nov 05 08:38:27 +0000 2017
1761323,"Pedido que envía por pedido que no aparece por mi casa en el día que toca, y encima dicen que han pasado x aquí y NO","Lamento el inconveniente con la entrega, ¿has contactado con la empresa de transporte para verificar lo sucedido? ^KS",Tue Nov 07 20:28:30 +0000 2017
619944,"Uh oh... this doesn't look good. What are these ""external factors"" you speak of? I'm hoping this doesn't mean I won't get my package today either! It's already a day late. care to comment on this? I've already emailed you but this is what I'm up against. https://t.co/wJliQ2IkWi",I'm so sorry you are having such a terrible delivery experience! I'd like a member of our team to look further into this for you. Please reach out to us here https://t.co/JzP7hlA23B.,Wed Nov 22 17:03:31 +0000 2017
173559,Ich bin mal wieder absolut begeistert vom Service ! Das ist für mich als Kunde mittlerweile viel wichtiger als der niedrigste Schnäppchenpreis am Black Friday o.ä.!,"Danke für das tolle Lob :) Wir tun, was wir können ;) ^AN",Fri Nov 24 22:43:34 +0000 2017
2741862,Thanks but unfortunately it was of no help to me because of the srtingent replacement policy. Had to buy this phone out of emergency but as per your policy I have to wait for 5-6 days without phone. Let me know if that can be modified for my case.,"I could understand how that feels. However, a replacement order would be released once the product is returned. From my end I will forward your comments to the concerned team for a review so we provide better services in the future. ^BS",Tue Nov 21 06:41:00 +0000 2017
389651,Sii*-* es uno de mis favoritos😍,¡Espero que disfrutes mucho del videojuego! ¿Nos invitarías a una partida? :3 ^CR,Mon Oct 09 20:13:30 +0000 2017
1493743,my prime expired 4 days back. Bought echo last month (which renews prime). But hasn’t delivered and won’t let me use prime!,"Apologies for the delay, Apoorv. Please respond to our email so we could take it from there. ^JC",Fri Nov 03 10:54:00 +0000 2017
808142,I've ordered the same item in black twice and keep receiving the wrong color.,We'd like to take another look with you. Please reach out here: https://t.co/hApLpMlfHN (2/2) ^KH,Thu Oct 12 18:44:34 +0000 2017
895903,https://t.co/iVqhCBf25W,"Hola Sonia, lamentamos este inconveniente. ¿Has entrado en contacto con el transportista para verificar lo sucedido? ^AZ",Sat Nov 25 10:34:00 +0000 2017
976848,Could we arrange a call back?,"Sorry, we wouldn't be able to arrange a call via Twitter. Could you please elaborate on your concern? ^KA",Sat Oct 14 10:35:32 +0000 2017
2124866,So you guys don’t provide social support?,Our kindle specialist team will be the best to assist you regarding. Please contact us from the link provided earlier. ^NR,Wed Nov 08 18:36:27 +0000 2017
939354,Said it’s sold by you guys.,"When you check the tracking info, who's the carrier? Here's a list of carriers if you need: https://t.co/Ws30Y0VSHM ^DW",Sat Oct 21 19:08:31 +0000 2017
2184566,They are telling me to wait and i have waited alot please send your social media team to invetigate it,"I get your concern, Ishu. We've responded to you here: https://t.co/vs182EclSP ^BA",Thu Nov 09 18:13:00 +0000 2017
1731611,Can't get into my account. Password reset email code not being received inbox or spam. Help please.,Can you contact us here: https://t.co/zYVX1Qi29G? ^MC,Tue Nov 07 12:21:24 +0000 2017
59145,アマゾンプライムの会費4000円きてて笑うわ,お手続き済みかと存じますが、会費請求後にプライム特典のご利用がない場合は登録解除手続き時に返金されます。手続き後にお送りするＥメールでもご案内しておりますので内容をご確認ください。ご不明な点がございましたらご遠慮なくご質問ください。SK,Thu Nov 23 02:09:30 +0000 2017
863926,"Im using my correct password and it says ""Password incorrect"" when signing in. so i rest my password and says the same thing?!?!","I'm sorry about the account trouble, Tio! Which Amazon site are you having trouble with? ^LB",Fri Oct 20 17:30:28 +0000 2017
1693630,creo que tengo un problema no puedo iniciar sesión en mi cuenta no recuerdo la contraseña y no me deja recuperar la cuenta,"Hola Karl, sentimos este inconveniente. ¿Podrías confirmarnos si te presenta un mensaje de error? ^DA",Mon Nov 06 19:00:48 +0000 2017
17239,Please find attached screenshot https://t.co/uivHzbY3JE,I'm sorry for the trouble. Please submit your details here: https://t.co/GIJyeYqKE0 and we'll check right away. ^RW,Wed Nov 01 04:38:30 +0000 2017
1450095,Je vous l'envoie ici ou en dm ?,Vous pouvez l'envoyer ici ou en DM. ^MD,Thu Nov 02 17:36:00 +0000 2017
1894031,"Leider nein. Ich lass das mit dem Locker jetzt sein, das ist viel zu stressig. So lange das die einzige Sendung ist kann ich ja einfach warten, aber wenn ich jetzt was anderes abholen wollte gehen mit einem Code ja alle Türen auf und ich darf wieder zur Post gehen.","Oje, das tut mir leid. Sollten wir doch noch etwas für dich tun können, melde dich über den oben genannten Link bei uns. Liebe Grüße ^DW",Thu Nov 30 06:02:28 +0000 2017
1768258,simonak. my amazon order is missing an item 😤,I'm sorry for the missing item! We'd love to look at some available options with you here: https://t.co/Q7Ftz6nj80 ^MH,Tue Nov 07 22:37:01 +0000 2017
505885,Talk to my daughter like that. She then raised her voice to me about not being able to get in the gate. I told her she was free to use the cell phone number I provided to contact me and she walked away saying “I don’t need any trouble from you”. I did not get her name.,"Oh my goodness. I'm so sorry to hear this, Kimberly. We're here to help. Would you mind checking here and confirming who the carrier was: https://t.co/Y5jpI9gRhE? ^BL",Sat Dec 02 00:58:01 +0000 2017
287919,"I bought the product from Amazon.fr, does that make a difference?",Oh! Sorry about that! Let's try this one instead: https://t.co/hgIrz98cdI Thanks! ^FR,Fri Oct 06 15:41:31 +0000 2017
356395,Yes it's all ok in concern to my bank. By the way I have cancelled my order now.,Sorry for the hassle. I'll surely pass on your feedback to the concerned team internally. ^HN,Mon Oct 09 14:33:00 +0000 2017
1565067,Yeah..I had a word with them. I have just one question..When you don't service to any pin code why accepting order again and again?,"Well, that's unusual! As you have reported this to our support team, they'll get this checked. ^RI",Sat Nov 04 16:02:00 +0000 2017
2418897,"It says, OTP has been sent, but I never received on my mobile even after 2 hrs wait. I can DM you my login-id/mobile.",Please check if you have added the correct number or you're checking on the same phone number that you have added. ^KK,Tue Nov 14 18:43:14 +0000 2017
332746,Mail an : Ware wurde nicht geliefert 1h später: Amazon ändert Status auf „Ware zugestellt“. Fall erledigt. Danke für nichts!,"Hi, hast auf deine Mail bereits eine Rückmeldung erhalten? Gruß ^MI",Sat Oct 07 19:28:00 +0000 2017
1223623,Cheater company amazon when r u going to unlock my amazon account.,I get your disappointment. A correspondence from our account specialists team has been sent you kindly check here: https://t.co/8DAc10S7ww and reply. ^MN,Tue Nov 21 12:25:30 +0000 2017
2281360,"Si, pero no se a que se deba eso, solo utilicé la cuenta para comprar un juego, y es todo.","Por motivos de seguridad, es necesario que envíes los datos por el medio solicitado. ¿Ya seguiste dichas indicaciones? ^VL",Sun Nov 26 16:06:00 +0000 2017
2899500,"I already have. Your support staff don’t seem to differentiate between a late delivery and false information on the tracking, even though this is the second time this has happened in 4 days. In the end i gave up as they just kept going on about waiting 24 hours.",I'm truly sorry for the poor experience you've had in dealing with this! We'd like to have a specialist look in to this with you. Please provide your information here and we'll be in touch with you directly: https://t.co/sLLq7XVnsh Let us know if have questions! ^KN,Tue Nov 28 17:57:34 +0000 2017
71890,Bonjour je voudrais savoir si un jour vous comptez mettre comme moyen de paiement la carte Maestro ? Merci beaucoup,"Bonjour, je vous remercie pour votre suggestion, nous ne manquerons pas de remonter cela. Pour le moment les moyens de paiements acceptés sur notre site sont disponible sur la page suivante : https://t.co/AAffAeIkaw ^ARC",Thu Nov 30 10:21:33 +0000 2017
1196741,a 3ª temporada de Mr. Robot está indisponível para o Brasil. Há a possibilidade disso mudar?,Olá Gui. No momento não temos informações. Por favor fique de olho no nosso site e nas nossas redes sociais para novidades.^JJ,Wed Oct 25 02:58:38 +0000 2017
1266373,It's official. The longest wait is the time duration between your Amazon package arriving at the nearest warehouse &amp; being out for delivery.,The package is shipped and delivered as per the estimated delivery date. Could you help us with the same? ^HK,Mon Oct 16 06:06:00 +0000 2017
1020975,they can't help also.They said now you won't get product u will get refund..But this is wrong as courier never came to my home,"Kindly share your details here: https://t.co/GIJyeYqKE0, we'd like to take a closer look into this. ^MA",Sat Oct 14 17:22:56 +0000 2017
1090978,"i want to speak to cust care. No email, no chats, no tweets. Why i m unable to reach to cust care person?","You can contact our support team via chat, email or phone from here: https://t.co/5oail8zzEg ^SH",Sun Oct 15 04:20:56 +0000 2017
2291158,your customer service is terrible! Just like to steal my money!!,"Hi Shirelle- Without providing personal info, can you explain further what has happened? Thank you. ^NV",Sun Nov 12 10:36:41 +0000 2017
535062,But it’s out of returns time.,"Hi there! We don't have access to your account information via Twitter. Please use the link provided to you by ^WB previously to contact us, so we can check available options for you. ^LH",Sat Dec 02 12:47:00 +0000 2017
1625471,Any idea when I might expect a call?,"Typically, you'll receive an e-mail. I've confirmed we received your message and are looking into this. ^BH",Mon Nov 06 01:51:24 +0000 2017
248671,when are you going to ship my order to me please don’t make me cancel it 🙂 order 112-1151988-6640213,I'm sorry for any delay in delivery. What was the estimated date of delivery for your order? ^EM,Thu Oct 05 16:28:35 +0000 2017
2714110,what about emi on oneplus5t,"We have EMI as a payment option. For more details on this, please contact our support team here: https://t.co/vlvfJr4nN9 and we will assist you further. ^BS",Mon Nov 20 04:19:00 +0000 2017
760418,Very ridiculous service I still not received my order... Contacted to Amazon care more than 10 times each morning evening but ..,the details through the secure link provided earlier? 2/2^AP,Thu Oct 12 06:17:51 +0000 2017
993227,On the name of #greatindiansale cheated with customer. I pay 20999 but order cancelled by and I would be charged 4 EMI.,Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. 2/2 ^HD,Tue Oct 17 23:57:31 +0000 2017
980124,Kindly check. I have sent all the details.,"If you've shared your details, we'll look into it and get back to you with an update. ^SQ",Thu Nov 02 19:18:01 +0000 2017
245293,: Got a mail from amazon stating i will not be able to add money to my amazon account pay balance. please check and resolve.,Sorry for the trouble. Kindly report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,Thu Oct 05 15:12:43 +0000 2017
351793,what does it mean by parcel undeliverable??,"This could mean a few things, all depending on the courier. Generally the parcel was just unable to be delivered. ^JZ",Sun Oct 08 13:18:00 +0000 2017
523516,Return policy enquiry from Amazon customer MohanKrishna (Order: 404-1115917-5931559) https://t.co/ljPhFQyw6u,Sorry to hear about your order. Let us look into it. Could you please share your details via the link here: https://t.co/VNUITkunAc and we will assist you at the earliest. ^HR,Wed Nov 29 05:38:00 +0000 2017
2478926,"Come on that's two in a row. If it's guaranteed 2 day delivery, then deliver in two days. #3strikes #out",Oh no! I'm sorry to hear that. Is this happening with a particular carrier? ^DY,Wed Nov 15 14:48:29 +0000 2017
2980355,最近Amazonの梱包雑やな… 新品の本がもう折れてる😭,ご迷惑をお掛けし申し訳ございません。お届けした商品に問題があった場合、Amazonが発送する商品は返品・交換（可能な商品のみ）にて対応させていただいております。誠に恐れ入りますが、リンクを参照の上お手続きください。https://t.co/TYbxdUDknb TN,Sun Nov 19 09:30:04 +0000 2017
2909202,"It was a small misunderstanding! He was around the corner. Got it!!! Ya’ll are great, I love the maps service and also the fact that you tweeted me.",Awesome! I'm thrilled that you got it. We are always here if you need us! ^DA,Tue Nov 28 21:33:00 +0000 2017
2128866,Upload Gurgaon film fast,"Thank you for your feedback, Ashish. We keep adding content on a regular basis. Please stay tuned for more. ^KS",Wed Nov 08 19:06:35 +0000 2017
2609245,いや、びっくりした！はじめまして！アマゾンさまにはいつもお世話になっております！ まじ美味いですよね。うんうん😆,駄菓子大人買いしたくなりますよね😂 また機会があればぜひAmazonをご利用くださいませ(*ˊᗜˋ*)/ 横から失礼いたしました～🙇‍♀️ HM,Fri Nov 17 10:35:52 +0000 2017
1063054,Can you identify the cash back I am referring to by using my email id ( __email__ ). I shouldn't be reminding about the cashbacks!,"Please don't provide your email address, we consider it to be personal information. Our page is visible to the public. ^KA",Sun Oct 15 03:35:27 +0000 2017
1557325,I NEVER SIGNED UP FOR AMAZON PRIME https://t.co/uk60MNirJp,I'm so sorry for the unexpected charge! We'd like to help! Please reach us here: https://t.co/hApLpMlfHN ^AG,Tue Oct 17 04:06:00 +0000 2017
2882559,"Ja, ich weiß. Hab damals bei Witcher 6 Std. Minütlich auf aktualisieren geklickt. Es wird wohl wieder darauf hinauslaufen. 😭",Hoffentlich diesmal keine 6 Stunden :/ ^AM,Tue Nov 28 10:31:23 +0000 2017
2460255,I need to ask a stupid question about the Fire HD Tablets and I'm really not interested in being judged. Where are my benevolent techie people &amp; Blerds?,"We just might be able to help, April! 😊 Will you let us know what your question is? ^AB",Sun Nov 26 18:59:00 +0000 2017
1222630,my email id is __email__,Please don't provide your order details as we consider it personal information. Our twitter page is visible to public.(2/2)^CB,Wed Oct 25 15:52:26 +0000 2017
1379920,"Disappointing to see repeated failed delivery promises by #AmazonIndia (#Amazon), even as a Prime customer. Promise date 10/23 and still not delivered today. I lost my gifting opportunity and Amazon has lost my loyalty. RR https://t.co/Z5t7IgCi7Z",We've responded to your concern here: https://t.co/mfRVy7CSyI please check. ^KA,Sat Oct 28 04:50:50 +0000 2017
2573829,all i know is that it says y’all shipped it to the wrong place and won’t get here until Saturday.. it was expected yesterday.,Thanks for the additional information! You can check who the carrier is/was for your shipments here: https://t.co/Y5jpI9gRhE ^GS,Thu Nov 16 21:05:00 +0000 2017
1564955,what is Is it taking amazon to refund my money to account? I think its days enough and amazon getting callous refund soon,I'm sorry about the delay with the refund. Refund time frame usually depends on the bank's policies. ^GD,Sat Nov 04 15:34:25 +0000 2017
2305305,It was delivered to the wrong location for the second time. I had spoken with Customer Service so hopefully it’ll all work out this time.,Awesome! Keep us updated on its delivery! ^MH,Sun Nov 12 21:09:00 +0000 2017
2670714,thought #PrimeMusic will be launched this November as you told but No news about Amazon Prime music in India.? Any update?,"Amazon Prime Music is already available for prime customers in India, for further queries kindly contact us here: https://t.co/FCiOB9HNus for further assistance. ^PR",Sun Nov 19 12:23:28 +0000 2017
2859950,Now this is some quality shipping protection! https://t.co/Tj501h2gZa,"We're always looking to improve how we do things and would love to hear you out! If you have a minute, please leave us your input via the link so we can document this for you: https://t.co/PK9Sg29gJ7 ^WM",Mon Nov 27 22:20:00 +0000 2017
1197952,"- my package was ""out for delivery"" til just before 8pm, then logged as delivered at 2:24pm. It's not here...",We're here to help. Have you used these methods to locate the missing package: https://t.co/drraD85JVf? ^BE,Wed Oct 25 03:34:00 +0000 2017
354022,I tried.. couldn’t. When I log into Kindle it changes Prime Video’s login and vice versa. That’s why tweeted to you.,Sorry for the confusion. Only one Amazon account can be accessed across all the Amazon apps at a time on an Android device.^MP,Sun Oct 08 17:30:00 +0000 2017
840843,i have not received cashback towards mobile recharge transaction on niki ur partner platform! amazon id __email__,Please don’t provide your order details as it is personal information. Our Twitter page is visible to the public. ^MS,Fri Oct 13 11:57:33 +0000 2017
780310,Participated in so many quiz contests but till now not even single win.. :(,"Hey, we have lots of contests lined up. Stay tuned! ^SF",Thu Oct 12 06:14:54 +0000 2017
360703,Yes ... 3 days ...Tracking #: 182110389807,"Sorry about the delay. We'd like to investigate this further, please share your details here: https://t.co/cQVomR1pWz. ^HA",Sun Oct 08 17:42:31 +0000 2017
1406107,HI I have a query regarding delivery.,How can we help? ^KM,Mon Nov 13 08:46:51 +0000 2017
2736253,Já comprei :),Perfeito Jefferson ❤️. No momento que receber o pedido manda uma foto bem linda para gente tá? ^AZ,Tue Nov 21 17:31:04 +0000 2017
2748348,It’s always AMZL despite repeated requests and a phone call. Now I have a pair of shoes I didn’t order and don’t have my grandson’s bday present. Plus I can’t drive now and I must pay to go drop off your return. At least reship my order.,You can check out our return and replacement options for the incorrect item here: https://t.co/FRsodhtXKJ. ^FJ,Tue Nov 21 02:52:32 +0000 2017
961073,"How can this be solved permanently, ?","Hi, please fill in this form: https://t.co/R55eEQwSEs so a member of our team can look into this further. ^JJ",Fri Oct 27 12:56:37 +0000 2017
80534,"OK, I am going use the link but your apology doesn't qualify here, I need my order completed. Why should I pay you more for the same product for no fault of mine.","We would our best to make things right for you. Once we have your details with us, we'll work on it right away. ^CB",Sat Dec 02 16:53:28 +0000 2017
2528260,", ich warte meine Bestellung seit fast ein Monat. , estoy esperando un pedido desde hace casi un mes",Das ist in der Tat sehr lange. Hast du dich denn noch nicht bei uns im Kundenservice gemeldet? Mach das bitte: https://t.co/nduVpJiY33 Meine Kollegen helfen dir hier gerne weiter. Lieber Gruß ^TG,Thu Nov 16 05:27:40 +0000 2017
798769,normal qu’on commander un livre qui devait être livré hier avant 20h et que finalement on doit aller le chercher dans un point relais alors que c livraison à domicile !,"Bonjour, navré d'apprendre cela ! Est-ce que le transporteur a effectué une tentative de livraison à votre domicile ? ^BH",Thu Oct 12 15:20:00 +0000 2017
745080,issue with u since yesterday 2 long ph calls n what I get is comp fwd.not done.Dnt offer smthng which u can't fulfill &amp; in time,I'm sorry for the inconvenience. Please fill in your details here : https://t.co/GIJyeYqKE0. We'll reach out to you soon. ^AS,Wed Oct 11 16:20:00 +0000 2017
2018620,thanks for solving issue.But the products I ordered thru pantry didn't look original Please Check .Just a Feedback.Original to kahni nahi milta aap kaha se layoge.,I've noted your comments and make sure to forward internally to review. ^MN,Sun Nov 26 14:50:00 +0000 2017
1566705,Sir kindly any vacancies for job in Amazon kindly guide me I really want to work in Lucknow,more about this. Appreciate your understanding. 2/2 ^NK,Sat Nov 04 15:53:03 +0000 2017
462543,lolololololol and now a package that was supposed to be delivered today won't be delivered until Sunday. KEWL.,"We'd still like to look into this with you. If you'd like to speak with us, please use the link ^MO provided and choose phone or chat for real-time assistance. ^AM",Fri Dec 01 02:38:29 +0000 2017
1098730,2 diff.xchnge prices 4 the same phone! 1plus-8300 Nokia8-4320 even if nokia8 is costlier than 1plus! Weird logic!! https://t.co/DkvSlvMlwl,see at the check-out is the best the seller could provide in that particular area. 3/3 ^GK,Sun Oct 15 06:15:00 +0000 2017
1271589,Originally yesterday. Supposedly it’s guaranteed today. Just anxious it was on order awhile.,Keep us posted as deliveries can occur up until 9:00pm local time! We want to ensure you receive your Kindle! ^CS,Sat Nov 25 20:34:00 +0000 2017
1163385,"hi, one of your delivery vans rear-ended my parked car and drove off without leaving any details. I have a reg plate. Please advise",Oh no! Please provide us details here so that we can look into this together: https://t.co/yDlUPZjCHG ^EA,Tue Oct 24 17:00:00 +0000 2017
234783,"Amazon facing funds issue, didn't have money to refund customer. Pending from 22nd September..","My apologies for the stretch in the refund process. For updates on the same, please revert to our email. ^HA",Tue Oct 03 13:46:50 +0000 2017
230899,Order No. 402-1063894-6861967 Product : Pro Grey Canvas shoes from Khadim Return request date : 2nd October,"Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^KA",Thu Oct 05 11:07:00 +0000 2017
832890,"184... :) Okay, 30 oder 40 sind Comics. Aber auch das dürfte nicht Stunden dauern.",Ja wow 😳 du bist ja ein fleißiger Leser! Hoffe es sind jetzt bereits alle übertragen. Gruß ^TR,Fri Oct 13 07:08:30 +0000 2017
1239704,Amazonプライム無料体験でセイレン見ます https://t.co/usrQrolHoS,（´-`）.｡oO ( ごゆっくりお楽しみくださいませ～🎦 ) HM,Mon Nov 13 06:08:10 +0000 2017
2226575,"I am a prime customer of amazon. I have ordered Samsung Note 8 on 7th nov. As amazon prime, commits it delivers in 24 hours, I was expecting it to be delivered by 8th or max by 9th early morning. After all follow up i didn't get my phone yet it's 10th Nov, pathetic.","Apologies for the delay, Satya. Could you confirm if the estimated delivery date is missed for the order? ^JC",Fri Nov 10 06:54:27 +0000 2017
2819866,"So I have got the Echo Dot. I cannot seem to find any way to add saavn, zomato, ola, etc that you have advertised.",We'll certainly help you with adding more skills to your Echo. Kindly contact us here: https://t.co/vlvfJr4nN9 and we'll be glad to assist you. ^SY,Mon Nov 27 06:19:51 +0000 2017
2585525,It was scheduled for today at 8 it's 7:58 no sign of it. I'm not pleased with this order to say the least 😣😣,I'm so sorry your package is late! Is there an updated status in the tracking info in your order? You can check that here: https://t.co/Y5jpI9gRhE please keep us posted.^CC,Fri Nov 17 01:24:28 +0000 2017
1887311,do you think it was a wise idea to put my parcle in the back garden with 2 big dogs who ripped its to streads 😠 FUMING!!!,Sorry to hear that! Can you please reach us here: https://t.co/JzP7hlA23B ^CD,Wed Oct 18 11:44:27 +0000 2017
1104313,My frnd ordered MotoG5 but U gave him old broken mob with Rin Soap bars.Diwali offer char raha hai kya? https://t.co/f0niGg7FBk,"That's odd! Apologies for the trouble, may I know if your friend has reported this to our support team? ^EM",Sun Oct 15 08:27:55 +0000 2017
320878,quando sarà disponibile zenfone4max ZC520KL in Italia?,"Per restare aggiornato verifica di tanto in tanto il nostro sito, al momento non abbiamo informazioni. ^MA",Sat Oct 07 12:35:29 +0000 2017
1250159,I asked for replacement not refund you shitty how dare you to cancel the order without any prior information,Refund is initiated on your order as a replacement is not available. We've sent an email to your registered email for it. ^SF,Mon Oct 16 04:07:00 +0000 2017
435135,That's not my question.I think non-prime users were misled only prime users were supposed to win according to u.terms cud hve bn transparent,"The contest was for all users across our platform. However, I'll ensure to share your comments internally to work on. ^CB",Tue Oct 10 17:09:00 +0000 2017
376599,"No recibo ninguna respuesta y mi cuenta está bloqueada, que tengo que hacer?",Comprendo. ¿Recibiste un correo electrónico solicitando información de tu cuenta? ^CR,Mon Oct 09 03:15:25 +0000 2017
2418187,"I bought a camera from amazon that somehow disappeared and my money is on hold and I can't buy one at all. Customer service is being a guidance counselor, come on amazon.","Hi, Yazen! I am sorry for the issue with your camera. We'd love to help! Can you provide some details for us? Was it not delivered at all, or was it delivered but you can't locate it? ^SP",Tue Nov 14 17:51:36 +0000 2017
1561948,Thanks for the speedy response. Shall give it a whirl and report back.,Cool. Keep us posted. ^PK,Sat Nov 04 10:14:55 +0000 2017
2770683,Pas du tout je suis passé ici directement,Entendu :) vous pouvez joindre notre service client via le lien suivant s'il vous plaît: https://t.co/hgIrz98cdI ^SA,Tue Nov 21 13:17:31 +0000 2017
351905,I have been on the phone with your call center for over 1 hour. It’s a shame to have such incompetent people on your call center.,I am sorry for the inconvenience. Would you please tell us what was the solution proposed by our Customer Service? ^SA,Mon Oct 02 16:58:00 +0000 2017
2974991,can you help me with the status of a couple packages?,"Hello Sara! Unfortunately, we don't have access to your account, however, you can view the status of your packages here: https://t.co/Y5jpI9gRhE ^LS let us know if you need any additional help! ^LS",Thu Nov 30 02:29:54 +0000 2017
407916,Thank you for sending me the wrong product inside the original box and guess what I need to pay for sending the product back!,"Sorry about this, Felipe! For clarification, which website did you order on? (https://t.co/SqeejyRRTx.) ^VB",Mon Oct 09 22:22:27 +0000 2017
1070036,Love when my prime order arrives in 4 Days. Money well spent!!!🙄🙄🙄🙄😡😡😡😡,Two-Day Shipping refers to transit time once the items has shipped! Have we missed the delivery date provided in your email? ^ME,Mon Oct 23 15:52:42 +0000 2017
721262,En el pedido pone vendido por Fair&amp;Pure.,"He verificado y los productos Fair &amp; Pure son gestionados por nosotros, completa tus dados aquí https://t.co/yUdBaXIHo2 y 1/2",Mon Oct 16 11:46:00 +0000 2017
2345591,"Bien por Una entrega programada para el martes 28, llegó hoy a casa.","Hola, Cris. ¡Qué buena noticia! 💛 Esperamos que disfrutes tu pedido. 💛 ^VL",Sun Nov 26 16:51:32 +0000 2017
1275005,just watched your delivery driver go from van to my neighbour standing in street &amp; give him our parcel. Didn't even try our door!,Does the latest scan on your tracking reflect a delay or delivery: https://t.co/aaDyEz1VgE? Have you retrieved your parcel? ^NM,Thu Oct 26 15:44:00 +0000 2017
2761298,This is the second time has screwed up the delivery. Why do they try and deliver to a business at 9:45 at night? has always been consistent with their deliveries. Why not use them? https://t.co/V6ejH41en7,"I'm sorry for the frustrating experience! We don't want that for you, or any customer. Who was the carrier for this order? You can check that information here: https://t.co/Y5jpI9gRhE ^EA",Tue Nov 21 06:04:51 +0000 2017
430706,"Good strategy ,just to close the issue, delivery date extended after my tweet. Atleast don’t do this, they try to close https://t.co/NUoT0GOl17",I'm sorry about the delay in the delivery. I'd be sure to pass this along to the concerned team internally for review. ^MA,Tue Oct 10 15:07:39 +0000 2017
1260488,"Please guide me on how to report and ensure I get my refund. According to him, the book is damaged and hence he wants me to cancel the order https://t.co/b9aGsu00K3",Allow our support team to investigate this. You can report this here: https://t.co/R3EfhzgU8B. ^CB,Thu Oct 26 10:05:28 +0000 2017
684770,Merci ! 😃,Je vous en prie. ^SB,Thu Nov 23 13:20:03 +0000 2017
321639,https://t.co/9wlkgsmGf5,"In that case, drop in your details here: https://t.co/GIJyeYqKE0 &amp; we'll get in touch with you. ^MJ",Sat Oct 07 15:13:38 +0000 2017
537550,24 hours have passed...got no update from you guys..do you seriously care for your customers? I don't think so..this is my last purchase from you &amp; I am serious about it,"We're sorry for the miscommunication. We haven't received your details, kindly share your details again in the secured link provided earlier and we'll contact you soon. ^VH",Sun Dec 03 16:54:25 +0000 2017
2825570,"Pre-ordered item in June, not delivered on date of publication, parcel received today, with no contents (empty envelope), and now told item will not be able to be delivered until 28th Dec. The the hell is going on.","Hey, sorry to hear that. Was the parcel sold by Amazon directly or one of our Marketplace sellers? ^RS",Mon Nov 27 10:04:26 +0000 2017
2591330,But it's past 36 hours of delivery...it's been a whole week,"We want to provide the best assistance, Caitlin! When you can, let's chat here in real-time: https://t.co/hApLpMlfHN ^FD",Mon Oct 30 20:19:51 +0000 2017
2139788,"I don't see that, but it does say ""This product is only available from 3rd party vendors."" Still doesn't tell me where that vendor is from.","You can find the seller under the big green ""In stock"" message. Let us know if this helps! ^LS",Wed Nov 08 23:19:00 +0000 2017
897133,Hey how long do I have to be on hold?,I'm sorry for the long hold! We're here to help as well. Can you tell us more about the original issue you contact us about? ^EP,Sat Oct 21 03:16:00 +0000 2017
1030401,Weekends like this are enough to make me not re-subscribe promised 10 am delivery today and still not here 😡,So sorry about the delay. We do aim to deliver by the delivery date given at the time the order was placed. ^KM,Sun Oct 15 09:31:00 +0000 2017
2680870,"What a horrible service experience, to have an support chat person talk down to me!","I'm sorry for the poor experience. Without posting account details, will you please explain more about what's going on? ^CO",Tue Oct 31 15:49:38 +0000 2017
2298797,I’m deployed and have internet and cell service,Have you attempted to restart your device by pressing ad holding the power button for 40 seconds? ^AB,Sun Nov 12 15:40:29 +0000 2017
2220022,why does my prime membership no longer give me next day delivery on prime items?,"Hmm, that is strange, Lindsay! Are you seeing this with all Prime items or only some items? Some products are not eligible for One-Day Delivery. More helpful information here: https://t.co/49MijbEjed. Please keep us posted! ^SD",Fri Nov 10 12:23:30 +0000 2017
199913,"Donc si j'ai bien compris Amazon va me renvoyer une nouvelle console et moi j'ai 1 mois pour retourner l'ancienne, c'est ça ?",A condition que l'article soit vendu et expédié par Amazon ! ^RA,Wed Oct 04 20:11:00 +0000 2017
